Date,Open,High,Low,Close,Volume,Ticker,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,ADX,DI_Plus,DI_Minus,Ichimoku_A,Ichimoku_B,RSI_14,Stoch_K,Stoch_D,Williams_R,ROC_10,TSI,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Pct,ATR_14,KC_Upper,KC_Lower,OBV,CMF,MFI_14,EOM,Return_1d,Return_5d,Return_10d,Return_20d,Log_Return,Price_SMA20_Ratio,Price_SMA50_Ratio,High_Low_Range,Close_Open_Range,Vol_20d,Vol_60d,Skew_20d
2018-02-01,331.0441940394877,338.9976428608116,327.4722884971184,329.7583312988281,29472295,ICICIBANK.NS,320.86905059814455,,,330.91654723441076,,,,,0.0,32.31965940511065,12.37600682206886,,320.6142294397107,59.534578574463744,65.24064236973058,73.71542796503944,-34.75935763026942,0.8594246090917331,,356.7860201689213,320.86905059814455,284.9520810273678,22.387306911540723,0.6237476436196357,8.551909805973683,328.6415208525892,311.92023210514316,83405752,0.2194711208755374,70.93751524428569,40.0397812412688,-0.019124649311986097,-0.01856837237707898,0.008594246090917412,0.09904753128498256,-0.0193098910088709,1.0277037647729275,,0.034950911833820666,-0.003884263079708931,0.28177583741683787,,0.24637567842915387
2018-02-02,326.2816540933038,327.37706171683226,317.8519802478321,319.1854858398437,16957983,ICICIBANK.NS,321.84060821533205,,,329.1117685583235,,,,,0.0,29.218445136591754,18.941572745937876,,320.6142294397107,49.342644108285675,32.673238555458724,58.53475920433063,-67.32676144454128,-3.1922643926611904,,356.44774084334955,321.84060821533205,287.23347558731456,21.505758903402956,0.46163908746749494,8.791512752046707,330.0417081004804,312.76320151633456,66447769,0.17228456666326056,66.47178980017836,-596.5367518792674,-0.032062405875663225,-0.0712305211907921,-0.03192264392661193,0.06482359109581726,-0.03258766266358497,0.9917501946376142,,0.029841837713697028,-0.021748597153522134,0.3104947698677521,,0.05728902321714401
2018-02-05,312.0416886585496,318.3758623043594,311.517791713438,314.0419616699219,17339547,ICICIBANK.NS,322.6407165527344,,,326.79333672933865,,,,,0.0,27.39533701555746,22.914138745010007,,320.6142294397107,45.28138563151547,8.046016834384652,35.319965919857985,-91.95398316561534,-6.759043275360785,,355.71579735730563,322.6407165527344,289.5656357481631,20.502732053141383,0.37001158162515996,8.71123999307235,331.03073095693355,313.40455654489716,49108222,0.16014359093270178,60.04371110880482,-303.26966753738975,-0.016114530259382365,-0.07814890312951972,-0.06759043275360788,0.05369137618767161,-0.01624578124404369,0.9733488228804902,,0.02183807079300331,0.006410274921826387,0.3166430000700509,,0.0922026335728986
2018-02-06,300.27818377136714,321.90012964643523,298.1350405089228,314.99444580078125,18491736,ICICIBANK.NS,323.42891693115234,,,324.9781227403298,319.60986111202783,5.36826162830198,,,0.0,22.673299796282333,28.670921656118214,321.9239318476302,320.6142294397107,46.16504365470007,33.58635440307141,24.768536597638263,-66.41364559692859,-5.9175035439065224,,354.94971634928737,323.42891693115234,291.9081175130173,19.491639595630094,0.3662078486892936,9.786514931960925,332.5348995291216,313.0656213642494,67599958,0.18302145631667685,53.3758375654886,-633.4931121437099,0.0030329836363094387,-0.06383582735540783,-0.059175035439065216,0.05268183163945017,0.0030283934204646755,0.973921716059277,,0.07544605771411815,0.049008761957276006,0.31661353331327147,,0.10025439603457997
2018-02-07,319.42363221057013,320.4237541980536,314.23245086845765,316.756591796875,11819190,ICICIBANK.NS,324.37904205322263,,,323.7132718259521,319.3985078294239,4.3147639965282,,,0.0,21.627413070233228,27.34837325543749,321.9239318476302,320.6142294397107,47.84318680178,37.096802067754965,26.243057768403673,-62.903197932245035,-8.211421441223612,,353.8241515843355,324.37904205322263,294.9339325221098,18.15475460111978,0.3705650891144851,9.529714103220568,333.551701371703,313.94430838480946,79419148,0.18251384642830973,48.18497974942635,382.9503634663675,0.005594212912592766,-0.057798685971807706,-0.0821142144122361,0.06381945075058382,0.005578623417151174,0.9765014095605568,,0.019545933659894304,-0.008349540061384593,0.3154242277509404,,0.016625893349510916
2018-02-08,316.75659492777027,322.328773793132,313.8514565024653,317.994873046875,10294899,ICICIBANK.NS,325.41965942382814,,,322.8335181676325,319.2945348825684,3.5389832850640914,,,46.705819086416504,21.68120005589847,25.60663281919097,322.1739679209029,320.6142294397107,49.045207020597246,39.563635991799856,36.74893082087541,-60.436364008200144,-5.3578950982374325,,352.3065402204481,325.41965942382814,298.5327786272082,16.524435459261756,0.36192547895168015,9.454542902323864,334.9129947768699,314.6864743291648,89714047,0.17693741633528032,43.842242598958684,62.74780076008123,0.003909251715885631,-0.0356729675505697,-0.05357895098237431,0.07003220451019221,0.0039016304472444564,0.9771839648836856,,0.02665866027788777,0.003909241793014911,0.3148266369685322,,-0.03120876885670128
2018-02-09,309.5651663070247,313.04181543805487,307.3267662139252,311.2320556640625,9493398,ICICIBANK.NS,326.24119873046874,,,321.0486777824679,318.6973141997161,2.3513635827517874,,,44.620382262751455,19.958559271066246,28.43151842588838,320.05463669917674,320.6142294397107,43.19077498726903,26.09113340642812,34.250523821994314,-73.90886659357189,-9.437350082744201,,350.17788838898804,326.24119873046874,302.30450907194944,14.674228608567072,0.1864824819027484,9.541226040225714,335.7646962766207,315.3429127847892,80220649,0.19549814404290822,37.974332071524124,-475.9325918544381,-0.021267064207716402,-0.024917894229601556,-0.094373500827442,0.05573512678197878,-0.021496466524095086,0.9539937226665036,,0.018362662586074843,0.005384615384615313,0.32465975770490174,,-0.014587481102505637
2018-02-12,313.23229469748577,313.5656783463455,307.89824352045173,310.7557678222656,8356351,ICICIBANK.NS,326.64839324951174,,,319.465153173206,318.1090515050902,1.356101668115798,,,42.61165135155148,19.492663776526545,27.19531657647399,319.8403216355616,320.6142294397107,42.803257295447736,25.1422996856925,30.265689694640162,-74.85770031430751,-8.779532549576073,,349.20039164143054,326.64839324951174,304.09639485759294,13.80811836701267,0.14764485277408895,9.264526667773435,336.12744250364557,316.01522136004024,71864298,0.1754247420216495,42.42863500972642,37.144019438967675,-0.001530330289341908,-0.010464187111116852,-0.08779532549576075,0.026911998463894582,-0.0015315024407443051,0.9513463841987845,,0.01823758530890805,-0.007906358690159746,0.31268204667039445,,0.12021307295035617
2018-02-14,311.47013803187605,311.47013803187605,301.5164171005036,303.8024597167969,15189066,ICICIBANK.NS,326.15546875,,,317.0555080260661,317.0493039652166,0.006204060849483994,,,41.351638632882434,18.011437778833464,30.000801215264257,319.8403216355616,320.6142294397107,37.511802047980126,11.290312248342055,20.84124844682089,-88.70968775165795,-9.709843414813065,,350.20278317516306,326.15546875,302.10815432483696,14.745921334586267,0.03522857816894094,9.31375482945908,335.84565606400196,315.7334350941324,56675232,0.10479839840111996,34.06398804177738,-277.7700179434772,-0.02237547561609743,-0.035530741043804825,-0.09709843414813069,-0.03143040279461784,-0.02262960456204996,0.931465171751154,,0.03276379309322007,-0.024617699672687263,0.29460408186254167,,0.16026475271435994
2018-02-15,306.8505058815994,316.0422040501304,306.8505058815994,313.04180908203125,23779772,ICICIBANK.NS,325.89590911865236,,,316.43801588082994,316.75245249238804,-0.31443661155810787,,,39.53350461026871,19.77992018078804,27.25787744637149,316.93517634956686,320.6142294397107,46.90450486866493,29.69642188640914,22.04301127348123,-70.30357811359086,-6.884841073175673,,350.3876294222166,325.89590911865236,301.4041888150881,15.030394440850309,0.23758274475414323,9.522754079735828,335.3305061313663,315.651678178045,80455004,0.1224378225247213,42.06490644986071,191.45344397408778,0.030412358655184102,-0.011727562459776353,-0.06884841073175674,-0.01631255274932275,0.02995907033249949,0.9605576514556948,,0.029362525713369954,0.020176936592116272,0.3109275735916095,,0.22088520219267302
2018-02-16,314.6611091412961,318.13775847263247,303.6596213100529,305.8027648925781,17585994,ICICIBANK.NS,324.83862457275393,,,314.8018234210989,315.9413645220318,-1.1395411009328882,,,38.15609474226233,17.71651632763336,26.71348855340044,315.6731043686417,320.6142294397107,41.62523566593846,15.275207171090631,18.75398043528061,-84.72479282890937,-7.264582614757771,,350.83666832712663,324.83862457275393,298.8405808183812,16.00674414168992,0.13389822980480798,9.876710014224667,334.8145633960726,314.6547199227401,62869010,0.0002796078650798738,31.001557691480812,-45.08798347188785,-0.023124847798065784,-0.03834058089515069,-0.07264582614757775,-0.06467591616405066,-0.023396422001485073,0.941399026346658,,0.047344690188348776,-0.028152014949963836,0.30211065475718174,,0.40266042681512465
